chiave,timestamp,nome_via,direzione,conteggio_veicoli,score_ensemble,score_b1_norm,score_b2_norm,score_b3_norm,tipo_giorno,ora,temperature_2m,precipitation,accuratezza
255,2025-03-04 15:00:00,VIA PO,N,218.0,0.999870167705325,0.9981886811572174,0.8249924000607995,0.999870167705325,feriale,15,14.1,0.0,83.0
230,2025-03-04 15:00:00,VIA GIUSEPPE DOZZA,SE,243.0,0.999829001367989,0.9985655114759082,0.7621535694381112,0.999829001367989,feriale,15,14.1,0.0,91.0
261,2025-03-04 15:00:00,VIA GIUSEPPE MEZZOFANTI,O,671.0,0.99942683791863,0.9956363682423874,0.31929877894310177,0.99942683791863,feriale,15,14.1,0.0,83.0
240,2025-03-04 15:00:00,VIA PARISIO,O,81.0,0.999385671581294,0.9951392055530223,0.011520241171403963,0.999385671581294,feriale,15,14.1,0.0,83.0
276,2025-03-04 15:00:00,PIAZZA DI PORTA S.MAMOLO,NO,260.0,0.9993381719612909,0.9938218827582712,0.04625512995896033,0.9993381719612909,feriale,15,14.1,0.0,83.0
232,2025-03-04 15:00:00,VIA ALBERTO DALLOLIO,S,79.0,0.9988948421745959,0.9935970512235902,0.01666603333839996,0.9988948421745959,feriale,15,14.1,0.0,91.0
275,2025-03-04 15:00:00,VIA D'AZEGLIO,S,120.0,0.9979923493945382,0.958744996706693,0.013524725135532248,0.9979923493945382,feriale,15,14.1,0.0,83.0
277,2025-03-04 15:00:00,VIA S.MAMOLO,N,211.0,0.9965293610984446,0.9781090084612657,0.08722513553224907,0.9965293610984446,feriale,15,14.1,0.0,83.0
228,2025-03-04 15:00:00,VIA GIUSEPPE DOZZA,NO,370.0,0.9961366975730861,0.9823744743375387,0.6310451183057202,0.9961366975730861,feriale,15,14.1,0.0,91.0
326,2025-03-04 16:00:00,VIALE GIAN BATTISTA ERCOLANI,N,510.0,0.9999936667173329,0.7192804124233673,0.15381960277651113,0.9999936667173329,feriale,16,14.2,0.0,100.0
237,2025-03-04 16:00:00,VIA PIETRO ALBERTONI,S,937.0,0.9999683335866646,0.7972716218270254,0.435302350914526,0.9999683335866646,feriale,16,14.2,0.0,100.0
255,2025-03-04 16:00:00,VIA PO,N,166.0,0.999645336170644,0.999645336170644,0.8602307848203881,0.9994933373866343,feriale,16,14.2,0.0,100.0
230,2025-03-04 16:00:00,VIA GIUSEPPE DOZZA,SE,231.0,0.9991038405026094,0.9991038405026094,0.7917711658306733,0.9986225110199118,feriale,16,14.2,0.0,100.0
208,2025-03-04 16:00:00,VIA FILIPPO BEROALDO,E,340.0,0.9989106753812637,0.9968650250797993,0.019455844353245173,0.9989106753812637,feriale,16,14.2,0.0,100.0
240,2025-03-04 16:00:00,VIA PARISIO,O,54.0,0.9981696813092162,0.9981696813092162,0.08050235598115216,0.9972196889091554,feriale,16,14.2,0.0,100.0
232,2025-03-04 16:00:00,VIA ALBERTO DALLOLIO,S,57.0,0.9981443481785479,0.9981443481785479,0.10291584333991995,0.997406520747834,feriale,16,14.2,0.0,100.0
261,2025-03-04 16:00:00,VIA GIUSEPPE MEZZOFANTI,O,746.0,0.997365354410498,0.997365354410498,0.6363270760500582,0.9955667021330497,feriale,16,14.2,0.0,100.0
276,2025-03-04 16:00:00,PIAZZA DI PORTA S.MAMOLO,NO,286.0,0.9973400212798298,0.9944742108729797,0.05875702994376045,0.9973400212798298,feriale,16,14.2,0.0,100.0
237,2025-03-04 17:00:00,VIA PIETRO ALBERTONI,S,1159.0,0.9999810001519988,0.7973412879363632,0.7382802604245833,0.9999810001519988,feriale,17,13.9,0.0,100.0
326,2025-03-04 17:00:00,VIALE GIAN BATTISTA ERCOLANI,N,643.0,0.9999208339666616,0.7193405786087045,0.314833814662816,0.9999208339666616,feriale,17,13.9,0.0,100.0
255,2025-03-04 17:00:00,VIA PO,N,170.0,0.9996991690733141,0.9996991690733141,0.8540241678066576,0.8297201955717688,feriale,17,13.9,0.0,100.0
230,2025-03-04 17:00:00,VIA GIUSEPPE DOZZA,SE,214.0,0.9993571718092922,0.9993571718092922,0.7743483052135582,0.9974508537265036,feriale,17,13.9,0.0,100.0
232,2025-03-04 17:00:00,VIA ALBERTO DALLOLIO,S,61.0,0.9985401783452399,0.9985401783452399,0.14991513401226123,0.9924285605715154,feriale,17,13.9,0.0,100.0
240,2025-03-04 17:00:00,VIA PARISIO,O,65.0,0.997577519379845,0.997577519379845,0.1419415311344176,0.9887774231139485,feriale,17,13.9,0.0,100.0
208,2025-03-04 17:00:00,VIA FILIPPO BEROALDO,E,364.0,0.9973875208998328,0.9945407103409839,0.08407749404671429,0.9973875208998328,feriale,17,13.9,0.0,100.0
261,2025-03-04 17:00:00,VIA GIUSEPPE MEZZOFANTI,O,763.0,0.9966053604904495,0.9966053604904495,0.7281913411359375,0.9937490500075999,feriale,17,13.9,0.0,100.0
237,2025-03-04 18:00:00,VIA PIETRO ALBERTONI,S,1187.0,0.9999715002279982,0.7973856209150327,0.870291204337032,0.9999715002279982,feriale,18,12.9,0.0,100.0
230,2025-03-04 18:00:00,VIA GIUSEPPE DOZZA,SE,203.0,0.9992780057759538,0.9992780057759538,0.8389921213963621,0.9978055175558596,feriale,18,12.9,0.0,100.0
255,2025-03-04 18:00:00,VIA PO,N,147.0,0.9992241728732837,0.9992241728732837,0.8705952019050515,0.9973843542584993,feriale,18,12.9,0.0,100.0
232,2025-03-04 18:00:00,VIA ALBERTO DALLOLIO,S,62.0,0.9986098444545777,0.9986098444545777,0.24869217712924963,0.9947022090489943,feriale,18,12.9,0.0,100.0
240,2025-03-04 18:00:00,VIA PARISIO,O,68.0,0.998457845670568,0.998457845670568,0.30770253837969297,0.9957503673303947,feriale,18,12.9,0.0,100.0
326,2025-03-04 18:00:00,VIALE GIAN BATTISTA ERCOLANI,N,634.0,0.9983660130718954,0.719350078532705,0.6700993058722197,0.9983660130718954,feriale,18,12.9,0.0,100.0
276,2025-03-04 18:00:00,PIAZZA DI PORTA S.MAMOLO,NO,300.0,0.9983565131478949,0.9934355525155799,0.16254053300906926,0.9983565131478949,feriale,18,12.9,0.0,100.0
208,2025-03-04 18:00:00,VIA FILIPPO BEROALDO,E,352.0,0.9980810153518772,0.9969156913411359,0.23088931955211026,0.9980810153518772,feriale,18,12.9,0.0,100.0
326,2025-03-04 19:00:00,VIALE GIAN BATTISTA ERCOLANI,N,536.0,0.9999778335106653,0.9999778335106653,0.7649845467902924,0.47487903430105893,feriale,19,10.6,0.0,100.0
230,2025-03-04 19:00:00,VIA GIUSEPPE DOZZA,SE,193.0,0.9988568424785935,0.9988568424785935,0.8609464457617673,0.9956712012970563,feriale,19,10.6,0.0,100.0
276,2025-03-04 19:00:00,PIAZZA DI PORTA S.MAMOLO,NO,314.0,0.9987998429345899,0.9964121953691037,0.35146552160916045,0.9987998429345899,feriale,19,10.6,0.0,100.0
240,2025-03-04 19:00:00,VIA PARISIO,O,73.0,0.9985370117039064,0.9985370117039064,0.42984306125551,0.9951455388356893,feriale,19,10.6,0.0,100.0
255,2025-03-04 19:00:00,VIA PO,N,163.0,0.9985021786492375,0.9985021786492375,0.8782711404975427,0.9966781932411207,feriale,19,10.6,0.0,100.0
232,2025-03-04 19:00:00,VIA ALBERTO DALLOLIO,S,60.0,0.9977295181638547,0.9977295181638547,0.3614594416578001,0.9852307848203881,feriale,19,10.6,0.0,100.0
326,2025-03-04 20:00:00,VIALE GIAN BATTISTA ERCOLANI,N,301.0,0.9998860009119928,0.9998860009119928,0.697975249531337,0.9958390332877337,feriale,20,8.9,0.0,100.0
255,2025-03-04 20:00:00,VIA PO,N,72.0,0.9978276840451943,0.9978276840451943,0.7959542990322744,0.9960036986370776,feriale,20,8.9,0.0,100.0
230,2025-03-04 20:00:00,VIA GIUSEPPE DOZZA,SE,139.0,0.9976028525105133,0.9976028525105133,0.6711696306429549,0.9778683437199169,feriale,20,8.9,0.0,100.0
237,2025-03-04 21:00:00,VIA PIETRO ALBERTONI,S,333.0,0.9999556670213305,0.9999556670213305,0.8524661802705579,0.9855094492577393,feriale,21,7.5,0.0,100.0
326,2025-03-04 21:00:00,VIALE GIAN BATTISTA ERCOLANI,N,161.0,0.9982203475705528,0.9982203475705528,0.48812509499924,0.2782464406951411,feriale,21,7.5,0.0,100.0
237,2025-03-04 22:00:00,VIA PIETRO ALBERTONI,S,223.0,0.999604169833308,0.999604169833308,0.7797474286872371,0.9836506307949536,feriale,22,7.1,0.0,100.0
326,2025-03-04 22:00:00,VIALE GIAN BATTISTA ERCOLANI,N,125.0,0.9961968637584233,0.9961968637584233,0.4365753407306075,0.9922068956781679,feriale,22,7.1,0.0,100.0
237,2025-03-04 23:00:00,VIA PIETRO ALBERTONI,S,229.0,0.999775168465319,0.999775168465319,0.7609977453513705,0.9975141865531743,feriale,23,5.9,0.0,100.0
326,2025-03-04 23:00:00,VIALE GIAN BATTISTA ERCOLANI,N,141.0,0.9993983381466282,0.9977738511425241,0.4631054618229721,0.9993983381466282,feriale,23,5.9,0.0,100.0
237,2025-03-05 00:00:00,VIA PIETRO ALBERTONI,S,8.0,0.9981063484825454,0.6967117596392562,0.7298791609667122,0.9981063484825454,feriale,0,4.8,0.0,100.0
104,2025-03-05 08:00:00,VIA CRISTOFORO COLOMBO,N,2013.0,0.9964723615544409,0.6925697927749911,0.9964723615544409,0.9208434665856007,feriale,8,2.2,0.0,91.0
237,2025-03-05 15:00:00,VIA PIETRO ALBERTONI,S,170.0,0.9993191721132898,0.7921701626386989,0.6655045092972589,0.9993191721132898,feriale,15,15.6,0.0,100.0
326,2025-03-05 15:00:00,VIALE GIAN BATTISTA ERCOLANI,N,120.0,0.9965610275117799,0.6803085575315397,0.1766985864113087,0.9965610275117799,feriale,15,15.6,0.0,100.0
326,2025-03-05 16:00:00,VIALE GIAN BATTISTA ERCOLANI,N,121.0,0.9995503369306379,0.6648078482038811,0.3239537417033997,0.9995503369306379,feriale,16,15.6,0.0,100.0
237,2025-03-05 16:00:00,VIA PIETRO ALBERTONI,S,162.0,0.9994363378426306,0.6557892536859705,0.8055713887622232,0.9994363378426306,feriale,16,15.6,0.0,100.0
326,2025-03-05 17:00:00,VIALE GIAN BATTISTA ERCOLANI,N,108.0,0.9997593352586512,0.4246497694685109,0.5622308354866494,0.9997593352586512,feriale,17,15.2,0.0,100.0
237,2025-03-05 17:00:00,VIA PIETRO ALBERTONI,S,115.0,0.9996136697573086,0.9101307189542484,0.8445654101433855,0.9996136697573086,feriale,17,15.2,0.0,100.0
326,2025-03-05 18:00:00,VIALE GIAN BATTISTA ERCOLANI,N,104.0,0.9998226680853219,0.8313256827278716,0.5631618280387091,0.9998226680853219,feriale,18,14.1,0.0,100.0
237,2025-03-05 18:00:00,VIA PIETRO ALBERTONI,S,107.0,0.9976598520545169,0.9453216040938339,0.8411201043724984,0.9976598520545169,feriale,18,14.1,0.0,100.0
326,2025-03-05 19:00:00,VIALE GIAN BATTISTA ERCOLANI,N,99.0,0.9997973349546537,0.8137508233267468,0.47194039114353753,0.9997973349546537,feriale,19,10.8,0.0,100.0
237,2025-03-05 20:00:00,VIA PIETRO ALBERTONI,S,95.0,0.9992178395906166,0.408604397831484,0.4788341693266454,0.9992178395906166,feriale,20,8.8,0.0,100.0
104,2025-03-06 08:00:00,VIA CRISTOFORO COLOMBO,N,1931.0,0.9982488473425546,0.2521849825201398,0.9982488473425546,0.5111085777980443,feriale,8,0.9,0.0,100.0
104,2025-03-06 09:00:00,VIA CRISTOFORO COLOMBO,N,1557.0,0.996130364290419,0.8127818310786847,0.996130364290419,0.6760177585245984,feriale,9,3.6,0.0,100.0
104,2025-03-07 08:00:00,VIA CRISTOFORO COLOMBO,N,1911.0,0.9971088564624816,0.46696559760855244,0.9971088564624816,0.5278411106044485,feriale,8,1.9,0.0,100.0
104,2025-03-08 11:00:00,VIA CRISTOFORO COLOMBO,N,1579.0,0.9973685210518316,0.413395526169124,0.9973685210518316,0.8350243198054416,weekend,11,11.9,0.0,100.0
104,2025-03-08 12:00:00,VIA CRISTOFORO COLOMBO,N,1645.0,0.9965293610984446,0.5427464913614024,0.9965293610984446,0.9483077468713583,weekend,12,13.1,0.0,100.0
273,2025-03-08 18:00:00,VIA S.MAMOLO,N,366.0,0.9965515275877793,0.9956142017530526,0.3710606981810812,0.9965515275877793,weekend,18,14.2,0.0,100.0
103,2025-03-10 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9974746035365051,0.027779361098444547,0.8876887318234787,0.9974746035365051,feriale,7,9.9,1.6,100.0
237,2025-03-11 15:00:00,VIA PIETRO ALBERTONI,S,197.0,0.9990975072199423,0.16407952069716775,0.8281273749810002,0.9990975072199423,feriale,15,13.9,1.3,100.0
326,2025-03-11 15:00:00,VIALE GIAN BATTISTA ERCOLANI,N,120.0,0.9970455236358109,0.32217408927395247,0.7580622688351827,0.9970455236358109,feriale,15,13.9,1.3,100.0
237,2025-03-11 16:00:00,VIA PIETRO ALBERTONI,S,179.0,0.9999873334346658,0.9999873334346658,0.5715755940619142,0.9976060191518468,feriale,16,15.1,0.0,100.0
326,2025-03-11 16:00:00,VIALE GIAN BATTISTA ERCOLANI,N,118.0,0.999604169833308,0.8366836398642145,0.30741120737700767,0.999604169833308,feriale,16,15.1,0.0,100.0
237,2025-03-11 17:00:00,VIA PIETRO ALBERTONI,S,138.0,0.9999905000759994,0.9999905000759994,0.6693931448548411,0.6488448092415261,feriale,17,15.4,0.0,100.0
237,2025-03-11 18:00:00,VIA PIETRO ALBERTONI,S,143.0,0.9999936667173329,0.9999936667173329,0.6984407458073669,0.89338551958251,feriale,18,15.0,0.0,100.0
326,2025-03-11 18:00:00,VIALE GIAN BATTISTA ERCOLANI,N,107.0,0.998717510259918,0.9136266909864721,0.37631415615341746,0.998717510259918,feriale,18,15.0,0.0,91.0
237,2025-03-11 20:00:00,VIA PIETRO ALBERTONI,S,97.0,0.999958833662664,0.999958833662664,0.3752279981760146,0.9978023509145261,feriale,20,11.4,0.0,100.0
326,2025-03-11 21:00:00,VIALE GIAN BATTISTA ERCOLANI,N,40.0,0.9979575163398693,0.36814422151289455,0.23475262197902416,0.9979575163398693,feriale,21,11.6,0.0,100.0
237,2025-03-11 21:00:00,VIA PIETRO ALBERTONI,S,38.0,0.9972070223438213,0.5571990424076607,0.23891042204995694,0.9972070223438213,feriale,21,11.6,0.0,100.0
326,2025-03-11 22:00:00,VIALE GIAN BATTISTA ERCOLANI,N,26.0,0.9966338602624513,0.7541704666362669,0.7047930283224401,0.9966338602624513,feriale,22,11.9,0.3,100.0
104,2025-03-12 08:00:00,VIA CRISTOFORO COLOMBO,N,1980.0,0.9988505091959264,0.6266308202867711,0.9988505091959264,0.3396032831737346,feriale,8,11.7,0.0,91.0
104,2025-03-12 09:00:00,VIA CRISTOFORO COLOMBO,N,1786.0,0.997099356538481,0.6527936109844454,0.997099356538481,0.912740031413082,feriale,9,12.9,0.0,100.0
104,2025-03-12 17:00:00,VIA CRISTOFORO COLOMBO,N,1590.0,0.9987301768252521,0.9043547651618787,0.9987301768252521,0.2777904443431119,feriale,17,11.7,0.9,100.0
104,2025-03-12 18:00:00,VIA CRISTOFORO COLOMBO,N,1746.0,0.9974666869331712,0.2855328824036074,0.9974666869331712,0.17213545624968335,feriale,18,11.1,0.6,100.0
104,2025-03-13 08:00:00,VIA CRISTOFORO COLOMBO,N,2043.0,0.9976345189238486,0.8637900896792826,0.9976345189238486,0.9185698181081218,feriale,8,7.4,0.0,100.0
104,2025-03-14 07:00:00,VIA CRISTOFORO COLOMBO,N,1306.0,0.9992621725692861,0.9835714647616153,0.9992621725692861,0.9907502406647414,feriale,7,9.1,1.6,100.0
104,2025-03-14 08:00:00,VIA CRISTOFORO COLOMBO,N,1628.0,0.9999873334346658,0.981171150630795,0.9999873334346658,0.041802832244008714,feriale,8,9.2,3.8,100.0
104,2025-03-14 09:00:00,VIA CRISTOFORO COLOMBO,N,1336.0,0.9998606677813244,0.9711487308101535,0.9998606677813244,0.9682290875006333,feriale,9,9.8,3.6,100.0
104,2025-03-14 18:00:00,VIA CRISTOFORO COLOMBO,N,1481.0,0.9996896691493135,0.9558538531691746,0.9996896691493135,0.8810419516643867,feriale,18,11.6,2.9,100.0
104,2025-03-14 19:00:00,VIA CRISTOFORO COLOMBO,N,1320.0,0.9983311800172265,0.9401789785681715,0.9983311800172265,0.5561065511475908,feriale,19,11.4,2.0,100.0
104,2025-03-15 15:00:00,VIA CRISTOFORO COLOMBO,N,1339.0,0.9981158484065461,0.23864759081927345,0.9981158484065461,0.6361529107767138,weekend,15,15.4,1.6,100.0
104,2025-03-15 16:00:00,VIA CRISTOFORO COLOMBO,N,1389.0,0.9999556670213305,0.2597817550792927,0.9999556670213305,0.7061673506611947,weekend,16,14.9,5.8,100.0
103,2025-03-17 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9971151897451487,0.027779361098444547,0.6379578963368293,0.9971151897451487,feriale,7,5.8,0.0,100.0
104,2025-03-18 08:00:00,VIA CRISTOFORO COLOMBO,N,2088.0,0.9976883518265187,0.89171986624107,0.9976883518265187,0.8771786492374728,feriale,8,4.5,0.0,100.0
237,2025-03-18 16:00:00,VIA PIETRO ALBERTONI,S,173.0,0.999952500379997,0.999952500379997,0.1867431727212849,0.7759316258803263,feriale,16,8.3,0.0,100.0
237,2025-03-18 17:00:00,VIA PIETRO ALBERTONI,S,174.0,0.9999651669453311,0.9999651669453311,0.14277119116380402,0.6607767137862897,feriale,17,7.8,0.0,100.0
237,2025-03-18 18:00:00,VIA PIETRO ALBERTONI,S,122.0,0.9999683335866646,0.9999683335866646,0.12734331458681664,0.8942531793078988,feriale,18,7.0,0.0,100.0
104,2025-03-18 18:00:00,VIA CRISTOFORO COLOMBO,N,1731.0,0.9964945280437757,0.3719030247758018,0.9964945280437757,0.7486130110959113,feriale,18,7.0,0.0,100.0
237,2025-03-18 20:00:00,VIA PIETRO ALBERTONI,S,75.0,0.9996706693013122,0.9996706693013122,0.22373587677965243,0.8484413791356336,feriale,20,3.7,0.0,100.0
104,2025-03-19 08:00:00,VIA CRISTOFORO COLOMBO,N,2042.0,0.9987460100319198,0.20537885696914424,0.9987460100319198,0.7281755079292699,feriale,8,-0.6,0.0,100.0
104,2025-03-19 09:00:00,VIA CRISTOFORO COLOMBO,N,1782.0,0.9976471854891827,0.4388394892840857,0.9976471854891827,0.7007270608501799,feriale,9,3.2,0.0,100.0
104,2025-03-20 08:00:00,VIA CRISTOFORO COLOMBO,N,1965.0,0.9991291736332776,0.22728251507321276,0.9991291736332776,0.043272153822769416,feriale,8,0.5,0.0,100.0
104,2025-03-20 09:00:00,VIA CRISTOFORO COLOMBO,N,1701.0,0.997938516491868,0.28905102092516594,0.997938516491868,0.023398312813497493,feriale,9,5.1,0.0,100.0
104,2025-03-20 22:00:00,VIA CRISTOFORO COLOMBO,N,986.0,0.9983248467345595,0.9888407559406192,0.9536340375943659,0.9983248467345595,feriale,22,5.8,0.0,100.0
104,2025-03-21 08:00:00,VIA CRISTOFORO COLOMBO,N,2027.0,0.9989455084359325,0.827753711303643,0.9989455084359325,0.9660409383391599,feriale,8,7.1,0.0,100.0
104,2025-03-21 17:00:00,VIA CRISTOFORO COLOMBO,N,1876.0,0.9964660282717738,0.9070717434260526,0.9964660282717738,0.9392099863201094,feriale,17,12.2,0.0,100.0
104,2025-03-22 10:00:00,VIA CRISTOFORO COLOMBO,N,1638.0,0.9997561686173178,0.9576556720879567,0.9997561686173178,0.9720448903075442,weekend,10,10.4,2.8,100.0
104,2025-03-22 11:00:00,VIA CRISTOFORO COLOMBO,N,1635.0,0.9996833358666464,0.39614999746668694,0.9996833358666464,0.9470442569792775,weekend,11,11.6,1.2,100.0
104,2025-03-22 12:00:00,VIA CRISTOFORO COLOMBO,N,1616.0,0.9990025079799362,0.569985940112479,0.9990025079799362,0.4516263869889041,weekend,12,14.5,0.0,100.0
104,2025-03-22 13:00:00,VIA CRISTOFORO COLOMBO,N,1349.0,0.9971785225718194,0.6270139838881289,0.9971785225718194,0.7218738916755333,weekend,13,16.2,0.0,91.0
104,2025-03-22 14:00:00,VIA CRISTOFORO COLOMBO,N,1175.0,0.9973590211278309,0.8894810508182601,0.9973590211278309,0.9319552110249785,weekend,14,17.1,0.1,100.0
104,2025-03-22 15:00:00,VIA CRISTOFORO COLOMBO,N,1303.0,0.9962221968890915,0.7267030197091756,0.9962221968890915,0.2369977706845012,weekend,15,12.6,0.3,100.0
104,2025-03-22 16:00:00,VIA CRISTOFORO COLOMBO,N,1405.0,0.9961113644424178,0.23372979682829204,0.9961113644424178,0.19624943000455997,weekend,16,12.2,0.1,100.0
103,2025-03-24 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9971151897451487,0.027779361098444547,0.49219106247150024,0.9971151897451487,feriale,7,7.2,0.0,100.0
104,2025-03-25 08:00:00,VIA CRISTOFORO COLOMBO,N,1982.0,0.9977991842731925,0.09639572883416933,0.9977991842731925,0.6443038455692355,feriale,8,8.8,0.0,100.0
104,2025-03-25 09:00:00,VIA CRISTOFORO COLOMBO,N,1893.0,0.9978751836651973,0.9258150934792522,0.9978751836651973,0.9548816942797791,feriale,9,10.2,0.0,100.0
104,2025-03-25 18:00:00,VIA CRISTOFORO COLOMBO,N,1860.0,0.9976598520545169,0.8600787860363783,0.9976598520545169,0.7009708922328621,feriale,18,13.9,0.4,100.0
104,2025-03-26 07:00:00,VIA CRISTOFORO COLOMBO,N,1763.0,0.9990500075999392,0.5896951157724072,0.9990500075999392,0.7774516137204236,feriale,7,7.4,1.3,100.0
104,2025-03-26 08:00:00,VIA CRISTOFORO COLOMBO,N,1790.0,0.997979682829204,0.9704109033794396,0.997979682829204,0.9628109641789533,feriale,8,8.1,0.0,100.0
104,2025-03-26 09:00:00,VIA CRISTOFORO COLOMBO,N,1315.0,0.9981760145918832,0.9874569336778639,0.9971436895171505,0.9981760145918832,feriale,9,10.2,0.0,100.0
104,2025-03-26 16:00:00,VIA CRISTOFORO COLOMBO,N,1504.0,0.9996738359426458,0.5282717738258094,0.9996738359426458,0.7578026042458327,feriale,16,13.1,7.8,100.0
104,2025-03-26 17:00:00,VIA CRISTOFORO COLOMBO,N,1809.0,0.9991766732532806,0.5345607235142119,0.9991766732532806,0.71973957541673,feriale,17,13.1,1.4,100.0
104,2025-03-27 07:00:00,VIA CRISTOFORO COLOMBO,N,1718.0,0.9993223387546233,0.5106367482393475,0.9993223387546233,0.7865968738916755,feriale,7,8.9,2.2,100.0
104,2025-03-27 08:00:00,VIA CRISTOFORO COLOMBO,N,2190.0,0.9987586765972539,0.9496725692861123,0.9987586765972539,0.9826214723615544,feriale,8,9.2,0.3,100.0
104,2025-03-27 18:00:00,VIA CRISTOFORO COLOMBO,N,1749.0,0.9974286872371688,0.15986472108223135,0.9974286872371688,0.5712114303085575,feriale,18,12.8,0.1,100.0
104,2025-03-28 08:00:00,VIA CRISTOFORO COLOMBO,N,2119.0,0.9991893398186148,0.9309070527435781,0.9991893398186148,0.9816429801894918,feriale,8,9.7,0.1,100.0
104,2025-03-28 09:00:00,VIA CRISTOFORO COLOMBO,N,1760.0,0.9975300197598419,0.9161315042812991,0.9975300197598419,0.8531375082332675,feriale,9,10.2,0.0,100.0
274,2025-03-28 10:00:00,VIA S.MAMOLO,N,210.0,0.9984958453665704,0.9844961240310077,0.27363264427217915,0.9984958453665704,feriale,10,10.9,0.0,100.0
277,2025-03-28 10:00:00,VIA S.MAMOLO,N,183.0,0.997932183209201,0.9786220043572985,0.08688947155089426,0.997932183209201,feriale,10,10.9,0.0,100.0
104,2025-03-28 18:00:00,VIA CRISTOFORO COLOMBO,N,1674.0,0.9965166945331104,0.7655323757409941,0.9965166945331104,0.8840850939859147,feriale,18,13.4,0.0,100.0
104,2025-03-29 09:00:00,VIA CRISTOFORO COLOMBO,N,1392.0,0.99802084916654,0.46966357602472514,0.99802084916654,0.38628907635405585,weekend,9,10.2,0.1,100.0
104,2025-03-29 10:00:00,VIA CRISTOFORO COLOMBO,N,1433.0,0.9984515123879009,0.12054453564371485,0.9984515123879009,0.6987194102447181,weekend,10,10.6,0.4,100.0
104,2025-03-29 11:00:00,VIA CRISTOFORO COLOMBO,N,1617.0,0.9981570147438821,0.07241792065663474,0.9981570147438821,0.7630940619141714,weekend,11,11.3,0.1,100.0
104,2025-03-29 12:00:00,VIA CRISTOFORO COLOMBO,N,1640.0,0.9991925064599483,0.20226604853827837,0.9991925064599483,0.7581604347165223,weekend,12,14.1,0.2,100.0
104,2025-03-29 13:00:00,VIA CRISTOFORO COLOMBO,N,1416.0,0.9966686933171202,0.8105556822212089,0.9966686933171202,0.09508790596341896,weekend,13,13.5,0.3,100.0
104,2025-03-29 14:00:00,VIA CRISTOFORO COLOMBO,N,1366.0,0.9998163348026549,0.8575708061002179,0.9998163348026549,0.7814035821046765,weekend,14,11.8,3.1,100.0
104,2025-03-29 16:00:00,VIA CRISTOFORO COLOMBO,N,1317.0,0.9999335005319957,0.868707883670264,0.9999335005319957,0.3556898211480975,weekend,16,12.1,3.4,100.0
103,2025-03-31 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9971151897451487,0.027779361098444547,0.5809171859958454,0.9971151897451487,feriale,7,9.1,0.0,100.0
104,2025-03-31 12:00:00,VIA CRISTOFORO COLOMBO,N,1405.0,0.9966211936971171,0.5794161980037493,0.9966211936971171,0.053190074479404166,feriale,12,15.2,2.7,100.0
104,2025-04-01 13:00:00,VIA CRISTOFORO COLOMBO,N,1434.0,0.9968523585144652,0.4001241323402746,0.9968523585144652,0.8182411207377007,feriale,13,13.6,0.2,100.0
104,2025-04-02 08:00:00,VIA CRISTOFORO COLOMBO,N,2087.0,0.9994775041799666,0.6611788772356488,0.9994775041799666,0.882568272787151,feriale,8,9.0,0.5,100.0
275,2025-04-02 09:00:00,VIA D'AZEGLIO,S,379.0,0.9986320109439124,0.9937237168769316,0.012986396108831129,0.9986320109439124,feriale,9,9.7,0.0,91.0
